Volume (ml),pH,sampvol
0.0,5.676,40.636
0.02,5.822,
0.04,6.002,
0.06,6.066,
0.08,6.109,
0.1,6.121,
0.12,6.062,
0.14,5.966,
0.16,5.887,
0.18,5.662,
0.2,5.338,
0.22,4.765,
0.24,4.348,
0.26,4.064,
0.28,3.916,
0.3,3.799,
0.32,3.702,
0.34,3.624,
