Volume (ml),pH,sampvol
0.0,7.713,48.085
0.02,7.647,
0.04,7.582,
0.06,7.517,
0.08,7.438,
0.1,7.360,
0.12,7.257,
0.14,7.083,
0.16,6.893,
0.18,6.845,
0.2,6.736,
0.22,6.669,
0.24,6.579,
0.26,6.466,
0.28,6.258,
0.3,6.128,
0.32,6.062,
0.34,5.991,
0.36,5.858,
0.38,5.658,
0.4,5.462,
0.42,5.160,
0.44,4.861,
0.46,4.464,
0.48,4.191,
0.5,4.004,
0.52,3.877,
0.54,3.785,
0.56,3.706,
0.58,3.638,
