Volume (ml),pH,sampvol
0.0,6.252,41.579
0.02,6.278,
0.04,6.324,
0.06,6.337,
0.08,6.320,
0.1,6.295,
0.12,6.262,
0.14,6.206,
0.16,6.129,
0.18,6.103,
0.2,6.026,
0.22,5.982,
0.24,5.934,
0.26,5.865,
0.28,5.788,
0.3,5.708,
0.32,5.619,
0.34,5.517,
0.36,5.394,
0.38,5.243,
0.4,5.072,
0.42,4.886,
0.44,4.668,
0.46,4.466,
0.48,4.281,
0.5,4.127,
0.52,3.998,
0.54,3.893,
0.56,3.797,
0.58,3.719,
0.6,3.649,
