Volume (ml),pH,sampvol
0.0,7.790,50.772
0.02,7.745,
0.04,7.651,
0.06,7.575,
0.08,7.494,
0.1,7.410,
0.12,7.326,
0.14,7.245,
0.16,7.145,
0.18,7.007,
0.2,6.932,
0.22,6.850,
0.24,6.747,
0.26,6.648,
0.28,6.552,
0.3,6.451,
0.32,6.345,
0.34,6.188,
0.36,6.037,
0.38,5.936,
0.4,5.787,
0.42,5.607,
0.44,5.207,
0.46,4.934,
0.48,4.536,
0.5,4.229,
0.52,4.046,
0.54,3.907,
0.56,3.816,
0.58,3.731,
0.6,3.667,
0.62,3.608,
