Volume (ml),pH,sampvol
0.0,7.611,47.79
0.02,7.556,
0.04,7.477,
0.06,7.401,
0.08,7.295,
0.1,7.219,
0.12,7.153,
0.14,7.045,
0.16,6.931,
0.18,6.864,
0.2,6.780,
0.22,6.680,
0.24,6.584,
0.26,6.497,
0.28,6.399,
0.3,6.289,
0.32,6.164,
0.34,5.998,
0.36,5.853,
0.38,5.723,
0.4,5.562,
0.42,5.373,
0.44,5.056,
0.46,4.636,
0.48,4.273,
0.5,4.069,
0.52,3.918,
0.54,3.815,
0.56,3.728,
0.58,3.659,
