Volume (ml),pH,sampvol
0.0,6.778,48.463
0.02,6.768,
0.04,6.752,
0.06,6.692,
0.08,6.628,
0.1,6.562,
0.12,6.473,
0.14,6.380,
0.16,6.295,
0.18,6.166,
0.2,6.002,
0.22,5.676,
0.24,5.360,
0.26,4.898,
0.28,4.435,
0.3,4.170,
0.32,4.009,
0.34,3.880,
0.36,3.784,
0.38,3.704,
0.4,3.638,
