Volume (ml),pH,sampvol
0.0,6.335,50.8967
0.02,6.312,
0.04,6.279,
0.06,6.286,
0.08,6.251,
0.1,6.226,
0.12,6.192,
0.14,6.167,
0.16,6.130,
0.18,6.079,
0.2,6.040,
0.22,5.950,
0.24,5.951,
0.26,5.880,
0.28,5.846,
0.3,5.810,
0.32,5.762,
0.34,5.697,
0.36,5.636,
0.38,5.573,
0.4,5.503,
0.42,5.414,
0.44,5.318,
0.46,5.194,
0.48,5.066,
0.5,4.958,
0.52,4.806,
0.54,4.662,
0.56,4.508,
0.58,4.349,
0.6,4.211,
0.62,4.092,
0.64,3.980,
0.66,3.904,
0.68,3.821,
0.7000000000000001,3.760,
0.72,3.699,
0.74,3.648,
