Volume (ml),pH,sampvol
0.0,6.595,49.438
0.02,6.584,
0.04,6.579,
0.06,6.568,
0.08,6.542,
0.1,6.509,
0.12,6.475,
0.14,6.436,
0.16,6.384,
0.18,6.312,
0.2,6.281,
0.22,6.200,
0.24,6.143,
0.26,6.085,
0.28,6.028,
0.3,5.960,
0.32,5.895,
0.34,5.833,
0.36,5.763,
0.38,5.681,
0.4,5.600,
0.42,5.514,
0.44,5.410,
0.46,5.290,
0.48,5.155,
0.5,5.004,
0.52,4.824,
0.54,4.644,
0.56,4.481,
0.58,4.321,
0.6,4.178,
0.62,4.049,
0.64,3.956,
0.66,3.872,
0.68,3.800,
0.7000000000000001,3.732,
0.72,3.674,
0.74,3.621,
