Volume (ml),pH,sampvol
0.0,6.486,50.2035
0.02,6.468,
0.04,6.441,
0.06,6.418,
0.08,6.375,
0.1,6.336,
0.12,6.287,
0.14,6.242,
0.16,6.218,
0.18,6.167,
0.2,6.075,
0.22,6.065,
0.24,6.039,
0.26,5.989,
0.28,5.912,
0.3,5.767,
0.32,5.741,
0.34,5.731,
0.36,5.673,
0.38,5.579,
0.4,5.505,
0.42,5.418,
0.44,5.359,
0.46,5.233,
0.48,5.115,
0.5,4.979,
0.52,4.821,
0.54,4.632,
0.56,4.434,
0.58,4.311,
0.6,4.187,
0.62,4.064,
0.64,3.963,
0.66,3.875,
0.68,3.794,
0.7000000000000001,3.739,
0.72,3.683,
0.74,3.632,
