Volume (ml),pH,sampvol
0.0,6.651,52.993
0.02,6.612,
0.04,6.587,
0.06,6.562,
0.08,6.502,
0.1,6.439,
0.12,6.384,
0.14,6.307,
0.16,6.242,
0.18,6.159,
0.2,6.048,
0.22,5.900,
0.24,5.668,
0.26,5.338,
0.28,4.938,
0.3,4.544,
0.32,4.248,
0.34,4.069,
0.36,3.941,
0.38,3.838,
0.4,3.748,
0.42,3.675,
0.44,3.623,
